1.200316448013821535e+00,3.160197524101469035e-01,5.179317690273083086e-01,-1.256783268485603289e+00,-9.858896448753988739e-01,-6.456483886144157580e-01,5.350809420277493622e-01,1.326401732214026241e+00,0.000000000000000000e+00
-1.634096792023347067e-01,-7.406111882132780933e-01,-8.609575391863235616e-01,-1.352105961756608687e+00,-8.768890396075079696e-01,-9.415953889578360103e-01,1.019387238904444493e-01,-4.501343598548340763e-01,0.000000000000000000e+00
1.515609368656530398e+00,9.436247427962503043e-01,-1.219757055353314357e+00,-7.232501364297332369e-01,-8.964529946092981705e-01,-8.969175208951475353e-01,8.961561529213981636e-01,1.326401732214026241e+00,0.000000000000000000e+00
1.032015564840518040e+00,3.612509224878575620e-01,-1.689323467988385508e+00,-1.554219266190568716e+00,-9.087828824909168768e-01,-8.736910467238374611e-01,4.405386307901313914e-01,-4.501343598548340763e-01,0.000000000000000000e+00
-1.679917530261691105e+00,-1.502729397353263163e+00,5.090087967840565275e-01,5.556476676791531899e-01,-9.419956436890533080e-01,-8.972083532573962295e-01,1.120519100802376489e+00,4.381336861795961379e-01,0.000000000000000000e+00
-1.695466687966788122e+00,1.405038691421813146e+00,-4.456792099191085321e-01,-3.810322692931719102e-01,-9.099119565027667944e-01,-4.256387209243460146e-01,-6.272733643942884907e-01,4.381336861795961379e-01,0.000000000000000000e+00
-3.231110282107613196e-01,1.130796352702369140e-01,7.250707670553523387e-01,4.857303618217857499e-01,-8.690954313841184886e-01,-9.494679201428439796e-01,1.126840592624443138e+00,4.381336861795961379e-01,0.000000000000000000e+00
-1.257670403307910245e+00,-1.495387584253519808e+00,6.914695744936002475e-01,9.887390358792941258e-01,-7.331968859401194472e-01,-8.544058524961044565e-01,9.913686223110389495e-01,1.326401732214026241e+00,0.000000000000000000e+00
1.243474110171505220e+00,-7.173954549646344159e-01,3.022699320404632628e-01,7.534817490461959144e-01,-8.062169999100293749e-01,-9.916987848817847562e-01,7.978029423416799215e-01,1.326401732214026241e+00,0.000000000000000000e+00
-6.287844699388056569e-01,-1.456437965438259985e+00,1.132096347330770580e+00,9.346853715681491953e-03,-5.442518455499993912e-01,-8.799288994589647972e-01,7.921416063111581529e-01,1.326401732214026241e+00,0.000000000000000000e+00
-4.239755643981009126e-01,1.107555226299921536e+00,1.465867526555366895e+00,1.109047192805034499e+00,-9.699627070445236976e-01,-7.554125336079343667e-01,-1.899501595771989904e-01,1.326401732214026241e+00,0.000000000000000000e+00
1.552317380190556539e+00,2.926439796388929926e-01,-1.395875720504313966e+00,-2.665330576989245470e-01,-9.626586972864497049e-01,-8.387109336368211432e-01,1.891192978162884453e-01,1.326401732214026241e+00,0.000000000000000000e+00
1.649632108670301633e+00,-8.015262315067893661e-01,-1.219146852094527000e+00,3.884080316036225833e-01,-9.223617460493607201e-01,-7.812966138480688105e-01,1.517592807056180604e+00,1.326401732214026241e+00,0.000000000000000000e+00
1.012459844509136231e-01,1.576881128824526579e+00,-1.239763719575852186e+00,1.372559349701470532e+00,-8.230432002282188630e-01,-9.707588547998782236e-01,-1.134621090022874257e-01,1.326401732214026241e+00,0.000000000000000000e+00
-1.088209582968181710e+00,-7.858023484103362488e-01,-1.384782025192916821e+00,1.651128772810003698e+00,-7.282809176761353420e-01,-9.461785058387897074e-01,7.812890451925784685e-01,4.381336861795961379e-01,0.000000000000000000e+00
2.176296799683563876e-01,-8.157597465489350164e-01,1.555097248987885150e+00,1.217497502634130147e+00,-9.898264162087521134e-01,-8.893959942852673883e-01,8.316429327332543198e-02,4.381336861795961379e-01,0.000000000000000000e+00
3.762210891020141279e-01,7.146081859410391424e-01,4.430968415029061247e-01,1.549604162077020120e-01,-9.169961465417195701e-01,-9.702674483946993611e-01,6.057476188044919052e-01,-4.501343598548340763e-01,0.000000000000000000e+00
1.571916318519810618e+00,-1.439538405119241971e-01,-1.370197166974686631e+00,-1.219210090248510792e+00,-9.316541250849403877e-01,-8.376278338049983896e-01,6.636412812508876158e-01,1.326401732214026241e+00,0.000000000000000000e+00
-1.439490554145066437e+00,1.504243190499817473e+00,-3.565995374682593977e-01,-5.267158190783429728e-01,-9.257389762794961952e-01,-7.843453393006069030e-01,2.938040025785513820e-01,4.381336861795961379e-01,0.000000000000000000e+00
7.500108409825473332e-01,-5.301092036300356636e-01,1.612746451945127335e+00,-1.131655986517212886e+00,-9.377191509716036322e-01,-8.560104448395456922e-01,1.215081416760950273e+00,-1.338402405889264291e+00,0.000000000000000000e+00
-3.830877792816112515e-01,2.752496840251957844e-01,-4.963961037232416107e-01,-1.130976109955179165e+00,-9.760077493203577204e-01,-8.637425741945025104e-01,-1.244439010604984741e+00,1.326401732214026241e+00,0.000000000000000000e+00
-1.374514073908590817e+00,2.712987083107562536e-01,2.934902204871527726e-02,5.720546888305817479e-01,-8.807258928867149894e-01,-6.869666414580243297e-01,3.523578208164920289e-01,4.381336861795961379e-01,0.000000000000000000e+00
1.066653688499975106e+00,-1.391151842683457263e+00,1.063743579014470475e+00,9.340189708203248120e-01,-9.156772282269921570e-01,-8.638228038116745333e-01,1.704248860829930823e-01,1.326401732214026241e+00,0.000000000000000000e+00
2.054803380958851178e-01,1.129510648308009513e+00,-4.293037552529613832e-01,-1.709161135041079582e+00,-8.392299249998738109e-01,-9.529077649790959059e-01,6.897874515402584450e-01,-1.338402405889264291e+00,0.000000000000000000e+00
-5.239701477106215588e-01,-1.221880040112670152e+00,8.254141914634901545e-01,1.426169616254767236e+00,-9.846506610039883478e-01,-9.893520685795020864e-01,-3.161599440880181189e-01,4.381336861795961379e-01,0.000000000000000000e+00
-6.173750879828471261e-01,-1.436002918894968783e+00,-7.088868844308144901e-01,3.868283184153680221e-01,-9.537460068566250282e-01,-8.699403121210437240e-01,1.761962480787723495e-01,-1.338402405889264291e+00,0.000000000000000000e+00
-1.258550355641060436e+00,8.119622280388627544e-01,3.517096133747374398e-02,8.087082438972168288e-03,-9.397275038599386399e-01,-9.919595311375939417e-01,1.444875646381457379e+00,1.326401732214026241e+00,0.000000000000000000e+00
8.164072443020610192e-01,-4.995516572816485756e-01,1.073146711199063130e+00,9.963876472021720998e-01,-9.308148134301138521e-01,-8.878114593461192694e-01,7.493315034655164686e-01,1.326401732214026241e+00,0.000000000000000000e+00
6.609556650844164993e-01,1.373260843713523194e+00,3.560431865864187393e-03,9.556050516648917359e-01,-7.895206930622297170e-01,-9.207457171952480035e-01,1.114747738806597166e+00,1.326401732214026241e+00,0.000000000000000000e+00
-4.391847405199352794e-01,-1.038544764492510986e+00,4.290521632186846679e-01,-1.181406953762495382e+00,-8.599529294297578730e-01,-7.918768946126336639e-01,1.099834219333968299e+00,1.326401732214026241e+00,0.000000000000000000e+00
-1.656188815641630230e+00,-1.204705798842562015e+00,4.667447186139456750e-01,-1.602330531139182002e+00,-9.621491152103049949e-01,-9.437315025150420089e-01,-5.237389310869902115e-01,4.381336861795961379e-01,0.000000000000000000e+00
-1.564153801160786061e+00,4.628760193453412275e-01,4.792088704245866526e-01,4.525663830531759801e-01,-9.597011228837276642e-01,-9.122714638814497512e-01,-7.669063166665215370e-01,-4.501343598548340763e-01,0.000000000000000000e+00
5.266629396957013265e-01,-1.049027353223479730e+00,-1.079950485766221213e+00,-1.477373218311299974e+00,-6.298516425368930749e-01,-9.854408747423644144e-01,8.182777742400511034e-01,1.326401732214026241e+00,0.000000000000000000e+00
4.684560927494831328e-01,-1.232612690597717497e+00,-2.163828312646039753e-01,-1.603170378656988193e+00,-8.424772617596193447e-01,-8.424716969417612722e-01,1.092642522150319762e+00,1.326401732214026241e+00,0.000000000000000000e+00
-1.405092417485559464e+00,-5.324797890586994153e-01,-6.392436862721607715e-01,-2.682727418429516897e-01,-8.363023260133953807e-01,-9.841271147611720949e-01,-9.102201375946413764e-01,1.326401732214026241e+00,0.000000000000000000e+00
6.014363468616331721e-04,-8.722336930900130847e-01,-1.119880573514022704e-01,1.686082426646319243e+00,-9.624288857619138771e-01,-9.652330399171529240e-01,-6.276134446505389208e-01,4.381336861795961379e-01,0.000000000000000000e+00
-1.640529663894889412e+00,-9.038715062160189717e-01,-4.016145319689692350e-01,7.474528436505155637e-01,-8.756600475415118323e-01,-9.324391838980751190e-01,1.330058550455027522e+00,4.381336861795961379e-01,0.000000000000000000e+00
1.969040230122182100e-02,3.485177779701827405e-01,1.602723113169636004e+00,-2.424774252246179318e-01,-9.774265856892312421e-01,-8.360633562701433874e-01,8.074952296448170141e-01,-4.501343598548340763e-01,0.000000000000000000e+00
4.253384284251242042e-01,-7.686481120805543910e-01,1.097124698269774656e+00,-1.383300298132267958e+00,-9.560441221019834179e-01,-9.282471864008352558e-01,6.320738315824658837e-01,4.381336861795961379e-01,0.000000000000000000e+00
7.217723706550915885e-01,3.250019706166449307e-01,1.506431038266561995e+00,2.632377139704999286e-02,-9.577227454116364891e-01,-9.927818847136076208e-01,-8.362506769655168870e-02,-4.501343598548340763e-01,0.000000000000000000e+00
5.945992595982277917e-01,-1.743013349868853534e-01,1.393893552014787485e+00,-1.549170182898995662e+00,-9.718911254895418184e-01,-9.856314200831480798e-01,-1.860192319093632030e-01,-4.501343598548340763e-01,0.000000000000000000e+00
1.629313209341197499e+00,7.641804280695518869e-01,8.438703392087811839e-01,-1.036413278724093834e+00,-7.751824522922762251e-01,-9.672889238571867887e-01,7.442503043427161069e-01,1.326401732214026241e+00,0.000000000000000000e+00
-1.535585348708398801e+00,1.140153276561588491e+00,-1.377039446138794698e+00,-1.422713142360745531e+00,-8.241422988238250591e-01,-9.729350831656702336e-01,6.597103535830517451e-01,-4.501343598548340763e-01,0.000000000000000000e+00
-1.595732090570880057e+00,-3.569664451061142496e-01,-9.166961057103135690e-01,-1.661339817449804190e+00,-7.092765037775626835e-01,-7.564454899290244949e-01,-3.811452801132830248e-01,-4.501343598548340763e-01,0.000000000000000000e+00
-6.659492363915223145e-02,-3.009826196030300216e-01,9.667112575351626269e-01,2.825372534363604915e-01,-9.171560154283532329e-01,-9.910870340508478593e-01,-9.064692524154086550e-01,1.326401732214026241e+00,0.000000000000000000e+00
1.045544831962702093e+00,1.456291348537733121e+00,6.269180723795824139e-01,5.546978401292532723e-01,-9.829420622780913330e-01,-9.585138094789932284e-01,-6.512070081233742314e-02,4.381336861795961379e-01,0.000000000000000000e+00
5.136536444067424378e-01,-7.195959984005247945e-01,-2.507642837310350425e-01,6.359530874770047415e-01,-8.976220358428066426e-01,-9.326197005367122816e-01,1.409587318615237006e+00,4.381336861795961379e-01,0.000000000000000000e+00
