1.884668256639282280e+00,2.914994826484812451e-01,1.997658220403798701e+00,-2.403750275102444767e-01,-2.862141304822761745e-01,-5.618232849131398199e-01,1.618388434241682661e-02,2.148315546901903961e+00,-3.959693912989366571e-01,-5.201934452269899589e-01,-1.335715101547589434e+00,0.000000000000000000e+00
-9.305309231205785014e-01,1.297065265543945412e+00,-1.288771353476803938e+00,-5.241661998139857115e-01,-2.011992427023719665e-01,-9.443463560547665780e-01,-1.048129966683852832e+00,-3.957501880902200009e-01,1.547814041018950704e+00,-1.661149838216840202e-01,-4.439762371944537267e-01,0.000000000000000000e+00
-1.562514412454425239e+00,5.149585455141401091e-01,-1.237420891384919619e+00,-7.370095790417915405e-01,-1.586917988124198486e-01,-9.443463560547665780e-01,-1.017720999511673607e+00,-9.363641567760668805e-01,2.260534632868845151e+00,-2.251280607225683295e-01,-3.031753638755371183e-01,1.000000000000000000e+00
1.036238776075336238e-01,-7.140663002469822551e-01,6.625462060148039622e-01,2.668484488603101834e+00,-7.963034571617010338e-01,-1.231238659410986758e+00,-1.108947901028211058e+00,-5.759548443188355904e-01,-2.015910480671490590e-01,-5.792065221278736020e-01,1.480302364830736073e+00,1.000000000000000000e+00
-8.156248341507881250e-01,-7.699310659633969989e-01,-1.590611874553468641e-01,-3.113228205861798270e-01,3.088900839770528095e-01,-1.135607891625580068e+00,-1.200174802544748509e+00,-1.127169086900493777e+00,8.350934491690590322e-01,-4.611803683261056497e-01,9.170988715550713044e-01,1.000000000000000000e+00
-4.134535227565226956e-01,8.501471398126283496e-01,-1.288771353476803938e+00,-8.789051651936621301e-01,-3.287215743722283201e-01,-6.574540526985465094e-01,-8.048582293064197035e-01,-1.307433406951727939e-01,-9.143116399170406750e-01,2.489473476718108813e+00,-1.147980603789035214e+00,1.000000000000000000e+00
1.022872589365855456e+00,2.274698665581202039e+00,-2.617621116391156688e-01,6.109984894009787837e-01,3.726512498119810002e-01,-4.661925171277331303e-01,1.202133604057402883e+00,2.254318285859899351e+00,7.703006680917974247e-01,-1.071019069207996832e-01,8.232316226757940836e-01,1.000000000000000000e+00
-4.709065672414176063e-01,-8.257958316798117426e-01,1.073349902749878959e+00,4.341614479349660549e-02,-3.074678524272522750e-01,5.857459285117404546e-01,1.141315669713044656e+00,2.402662456578109340e-01,5.758007624190295687e-02,2.469765544845056171e-01,-7.725116082719246657e-01,1.000000000000000000e+00
-1.128221136225621667e-02,1.771915774133469901e+00,-1.340121815568688257e+00,-2.403750275102444767e-01,-3.712290182621801327e-01,-1.039977123840173379e+00,-9.873120323394944942e-01,-2.474060173717743463e-02,5.758007624190295687e-02,-4.611803683261056497e-01,5.416298760379608668e-01,1.000000000000000000e+00
-1.332702234514844486e+00,-1.105119660261884906e+00,2.517425092797285213e-01,7.351038831614831182e+00,-7.112885693817969646e-01,-9.443463560547665780e-01,2.023175717706239496e+00,-5.441540226314017792e-01,-7.200548591262305453e-02,-5.792065221278736020e-01,1.010966120434348525e+00,1.000000000000000000e+00
-8.156248341507881250e-01,3.140602534185629402e+00,-1.083369505109266218e+00,-3.113228205861798270e-01,-5.625125157669647047e-01,-3.705617493423264408e-01,-4.703595904124492910e-01,-1.031766621838250853e+00,1.288642916709898723e+00,-1.346376521839369511e+00,9.170988715550713044e-01,1.000000000000000000e+00
1.252684767305436209e+00,3.473642483648959334e-01,1.124700364841763500e+00,-3.113228205861798270e-01,-3.712290182621801327e-01,-1.793002137715130617e-01,1.618388434241682661e-02,1.247292265758884522e+00,-7.200548591262305453e-02,-5.792065221278736020e-01,-7.725116082719246657e-01,1.000000000000000000e+00
2.114480434578863033e+00,5.708233112305548529e-01,1.176050826933648041e+00,-8.079573721177268908e-01,-3.499752963172043652e-01,-9.443463560547665780e-01,-6.224044262733449129e-01,6.165759689587297920e-01,-1.562239450689670850e+00,-3.431542145243369757e-01,-2.157361723770390843e-02,1.000000000000000000e+00
-1.045437012090368878e+00,7.942823740962136059e-01,-1.391472277660572798e+00,1.249528627084396160e+00,-6.475274035468687739e-01,-4.661925171277331303e-01,-8.048582293064197035e-01,-9.893655262550645757e-01,8.998862302463235263e-01,-5.792065221278736020e-01,1.292567867072181631e+00,1.000000000000000000e+00
-8.156248341507881250e-01,-2.671481745156652488e-01,-3.644630358228844180e-01,-4.532184067380505277e-01,-1.161843549224677308e-01,-6.574540526985465094e-01,-7.136313277898823637e-01,-4.752522423087165437e-01,5.111295437827454435e-01,-1.346376521839369511e+00,-1.288781477107949991e+00,1.000000000000000000e+00
4.617083312263870615e-02,7.942823740962136059e-01,-4.158134979147689037e-01,-2.403750275102444767e-01,1.176065864722686122e-01,-4.661925171277331303e-01,8.676349651634325255e-01,3.250684368242425237e-01,-7.199332966852503013e-01,-4.021672914252213404e-01,-1.147980603789035214e+00,1.000000000000000000e+00
4.483421445169041841e-01,-4.368911165000639168e-02,3.030929713716130069e-01,-8.789051651936621301e-01,-3.712290182621801327e-01,-6.574540526985465094e-01,-5.007685575846283488e-01,5.582744625318558640e-01,-4.607621723761982091e-01,-3.431542145243369757e-01,-1.054113354909756328e+00,2.000000000000000000e+00
-6.432657006961028934e-01,5.149585455141401091e-01,-1.083369505109266218e+00,1.143639378694319558e-01,-2.224529646473480116e-01,-8.366944598610635830e-02,1.171724636885223880e+00,3.780698063032402190e-01,1.288642916709898723e+00,-6.972326759296423315e-01,-8.663788571512018866e-01,2.000000000000000000e+00
-1.102890056575263733e+00,-7.140663002469822551e-01,-2.104116495472311832e-01,-6.660617859658561901e-01,-4.562439060420843684e-01,-1.039977123840173379e+00,-1.048129966683852832e+00,-5.017529270482153914e-01,1.871656383964289683e-01,-5.792065221278736020e-01,-1.147980603789035214e+00,2.000000000000000000e+00
-1.562514412454425239e+00,6.804041978282303338e-02,-1.186070429293035078e+00,-5.951139928899210618e-01,-8.175571791066770233e-01,-1.039977123840173379e+00,-1.017720999511673607e+00,-1.349774838712295866e+00,2.649291319332423011e+00,-4.611803683261056497e-01,9.170988715550713044e-01,2.000000000000000000e+00
