2.845395094315928297e+00,3.331217737208064023e+00,-5.375738034529365938e-01,-1.988075596042797599e-01,-1.008727241031610600e-01,-5.176341056380180383e-01,1.140165868826611278e-01,2.692256091924442041e-01,5.336141763008682426e-02,5.749538524038956488e+00,-6.734359698200859112e-01,-3.146265009425738057e+00,0.000000000000000000e+00
-3.277440747425606760e-01,-4.378544930794219248e-01,-6.521262718434167605e-01,-6.198227550239768791e-01,-4.175378184209628252e-01,-5.981507397082419519e-01,-4.204279969842401599e-01,-7.327993873935285674e-01,-3.263022408041413303e-01,5.233607848863206513e+00,-6.730352609498010397e-01,-3.146275005805110325e+00,0.000000000000000000e+00
1.146829316435089563e+00,1.063110268636943356e+00,-5.057208719523776930e-01,-1.536991448492569245e-01,3.027108603887811999e-01,-4.371174715677940692e-01,-1.522471675166710559e-01,-3.600623141710095343e-01,-5.569218257877840000e-02,2.503146578261657318e+00,-6.742474052824128927e-01,-3.146265009425738057e+00,0.000000000000000000e+00
5.122074578782390697e-01,1.696840753971567084e+00,-5.761715906969377965e-01,1.109356414528285484e+00,7.621841400987395820e-01,-5.176341056380180383e-01,-4.204279969842401599e-01,3.204783584373887884e+00,6.055197791165713994e+00,2.568574969981389233e-01,-6.802981092237151417e-01,-3.146225023908248986e+00,0.000000000000000000e+00
6.428663638690728099e-01,1.863623478849286474e+00,-3.580945931285493544e-01,-3.391492824503292147e-01,-2.809373848777675930e-01,-4.371174715677940692e-01,-3.054933557838533931e-01,-8.895446626329631123e-02,-4.329231221932074436e-01,4.558934647839270049e+00,-6.750488230229827469e-01,-3.146255013046365789e+00,0.000000000000000000e+00
8.289535586918010679e-02,-2.043706425780811298e-01,-6.472327489078926188e-01,-1.887845755607692744e-01,-2.809373848777675930e-01,-4.371174715677940692e-01,-3.922960138452117468e-02,4.652705029328218500e-01,1.275094908384732661e-01,1.280784216224250649e+00,-6.754595496150247458e-01,-3.146255013046365789e+00,0.000000000000000000e+00
-1.970851687517269635e-01,-2.710817384745911052e-01,-2.606944730233214380e-01,5.379765122190284243e-01,2.778798529929359939e-01,-2.760842034273461865e-01,-3.821164499174445339e-01,5.844775557541184163e+00,9.635531773886919282e+00,1.558586131625597782e+00,-6.746481141526978753e-01,-3.146265009425738057e+00,0.000000000000000000e+00
-2.530832654275240179e-01,-3.377828640982126762e-01,-5.051104324859830852e-01,-6.348622176484681745e-01,-4.361710382565288646e-01,-5.981507397082419519e-01,-3.821164499174445339e-01,-8.064236266134269249e-01,-3.502705032746215030e-01,3.828689086933364738e+00,-6.726345520795160571e-01,-3.146275005805110325e+00,0.000000000000000000e+00
3.628858392481657535e-01,1.430006340658415809e+00,-7.666787402338968160e-01,-8.503813073800720046e-01,-6.845309336583920157e-01,-6.786673737784658655e-01,-4.970510911178312452e-01,-8.037560093150536433e-01,-5.795841625179841694e-01,2.796827736581863899e+00,-6.722238254874739471e-01,-3.146275005805110325e+00,0.000000000000000000e+00
1.202307399057377102e-01,3.293081543211103246e-01,2.416059928689230293e-02,1.054225015729752135e+00,1.909513985301133365e-01,-5.176341056380180383e-01,-1.139356204498754993e-01,1.828612772846030410e+00,3.498868938875292489e+00,6.321041559096674867e+00,-6.762609673555945999e-01,-3.146255013046365789e+00,0.000000000000000000e+00
